,mean,sd,hdi_2.5%,hdi_97.5%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
alpha,5.995,0.868,4.313,7.705,0.014,0.009,4061.0,5025.0,1.0
economic_coef,0.76,0.057,0.654,0.876,0.001,0.001,4738.0,5228.0,1.0
travel_speed_coef,0.071,0.308,-0.521,0.689,0.004,0.004,7705.0,6059.0,1.0
mv_coef[0],1.287,0.276,0.742,1.826,0.005,0.003,3281.0,4857.0,1.0
mv_coef[1],-0.086,0.02,-0.125,-0.045,0.0,0.0,3378.0,4705.0,1.0
sigma,2.196,0.108,1.993,2.414,0.001,0.001,6249.0,6181.0,1.0
