,mean,sd,hdi_2.5%,hdi_97.5%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
alpha,15.762,2.729,10.535,21.233,0.047,0.031,3367.0,4370.0,1.0
pressure_coef,-1.109,2.54,-6.141,3.848,0.042,0.028,3610.0,4277.0,1.0
modelled_wind_coef,2.847,0.631,1.65,4.149,0.009,0.007,5337.0,5809.0,1.0
wind_coef_residual,-1.822,1.413,-4.645,0.849,0.016,0.015,7923.0,6244.0,1.0
sigma,2.885,0.134,2.629,3.149,0.002,0.001,6611.0,5526.0,1.0
