,mean,sd,hdi_2.5%,hdi_97.5%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
alpha,12.663,2.622,7.439,17.587,0.032,0.025,6583.0,6689.0,1.0
pressure_coef,-4.728,2.456,-9.51,0.041,0.029,0.023,7306.0,7253.0,1.0
tides_coef,-0.001,0.004,-0.008,0.007,0.0,0.0,9745.0,6552.0,1.0
wind_speed_coef,4.21,0.461,3.376,5.173,0.005,0.005,7763.0,6710.0,1.0
travel_speed_coef,0.218,0.288,-0.343,0.778,0.003,0.003,8807.0,6200.0,1.0
trend_coef,0.074,0.005,0.064,0.083,0.0,0.0,9100.0,6551.0,1.0
sigma,2.033,0.097,1.84,2.223,0.001,0.001,10149.0,6777.0,1.0
