,mean,sd,hdi_2.5%,hdi_97.5%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
alpha,5.263,0.978,3.272,7.118,0.016,0.011,3978.0,4733.0,1.0
economic_coef,-0.491,0.109,-0.7,-0.274,0.002,0.001,3653.0,4248.0,1.0
pressure_coef,2.358,0.186,1.998,2.723,0.002,0.002,7739.0,6098.0,1.0
wind_coef_residual,-0.431,0.974,-2.397,1.437,0.011,0.011,8403.0,6572.0,1.0
trend_coef,0.034,0.009,0.015,0.052,0.0,0.0,4141.0,5267.0,1.0
sigma,1.838,0.085,1.679,2.01,0.001,0.001,7648.0,6503.0,1.0
