,mean,sd,hdi_2.5%,hdi_97.5%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
alpha,5.292,1.269,2.804,7.735,0.019,0.013,4437.0,5034.0,1.0
economic_coef,0.51,0.108,0.296,0.72,0.002,0.001,4710.0,5210.0,1.0
modelled_wind_coef,-0.076,1.789,-3.599,3.396,0.027,0.019,4488.0,4802.0,1.0
wind_coef_residual,-0.429,0.991,-2.397,1.488,0.012,0.011,6634.0,5835.0,1.0
trend_coef,0.034,0.009,0.016,0.052,0.0,0.0,5280.0,6311.0,1.0
ib_coef,2.391,0.806,0.811,3.957,0.012,0.009,4661.0,5244.0,1.0
sigma,1.841,0.084,1.672,2.001,0.001,0.001,7021.0,6107.0,1.0
