,mean,sd,hdi_2.5%,hdi_97.5%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
alpha,5.4,1.026,3.493,7.528,0.016,0.011,4238.0,5751.0,1.0
economic_coef,0.511,0.107,0.306,0.724,0.002,0.001,3771.0,4768.0,1.0
pressure_coef,2.37,0.192,1.989,2.747,0.002,0.002,8491.0,6653.0,1.0
trend_coef,0.034,0.009,0.016,0.052,0.0,0.0,4216.0,5331.0,1.0
season_sin_coef,0.165,0.39,-0.59,0.937,0.004,0.004,7585.0,6644.0,1.0
season_cos_coef,-0.068,3.022,-5.93,5.95,0.032,0.031,8970.0,6832.0,1.0
sigma,1.84,0.085,1.684,2.017,0.001,0.001,8584.0,6570.0,1.0
