,mean,sd,hdi_2.5%,hdi_97.5%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
alpha,5.254,0.96,3.385,7.146,0.015,0.01,4103.0,5818.0,1.0
economic_coef,-0.492,0.107,-0.698,-0.287,0.002,0.001,3720.0,5446.0,1.0
pressure_coef,2.359,0.186,1.991,2.717,0.002,0.002,6675.0,6544.0,1.0
travel_speed_coef,-0.002,0.258,-0.491,0.52,0.003,0.003,8500.0,6296.0,1.0
trend_coef,0.034,0.009,0.017,0.052,0.0,0.0,4224.0,5935.0,1.0
sigma,1.838,0.085,1.678,2.008,0.001,0.001,7744.0,5870.0,1.0
