,mean,sd,hdi_2.5%,hdi_97.5%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
alpha,12.892,2.62,7.74,17.989,0.038,0.026,4882.0,5758.0,1.0
economic_coef,0.572,0.117,0.349,0.805,0.002,0.001,5164.0,5834.0,1.0
pressure_coef,-5.16,2.543,-9.953,-0.003,0.036,0.026,5023.0,5863.0,1.0
tides_coef,-0.001,0.004,-0.008,0.007,0.0,0.0,9887.0,6867.0,1.0
travel_speed_coef,0.175,0.273,-0.368,0.7,0.003,0.003,9970.0,6741.0,1.0
trend_coef,0.03,0.01,0.01,0.049,0.0,0.0,5127.0,6172.0,1.0
wind_power,3.863,0.416,3.044,4.648,0.005,0.004,8374.0,6458.0,1.0
sigma,1.965,0.092,1.788,2.149,0.001,0.001,9049.0,6384.0,1.0
