,rank,elpd_loo,p_loo,elpd_diff,weight,se,dse,warning,scale
economic_pressure_wind_trend_tide_power_law,0,-505.6795941211781,6.196944934698308,0.0,0.8372629014806661,12.255051572255656,0.0,False,log
economic_wind_travel_speed_trend_pressure_power_law,1,-506.1656335849264,6.408270026363255,0.48603946374828055,0.0,12.253421427637356,0.9589626948676538,False,log
full,2,-507.27076886790917,7.4575070461327755,1.591174746731161,0.0,12.298760359021491,0.9630958002628268,False,log
economic_pressure_wind_travel_speed,3,-509.80916776671535,5.314807312897017,4.129573645537262,0.1627370985193313,11.948072315779076,3.5412018048005334,False,log
economic_travel_speed_trend_pressure_power_law_wind_power_law,4,-509.990679519791,6.952848291236819,4.311085398612823,0.0,12.385477711992223,2.4704681765964662,False,log
economic_pressure_tides_travel_speed_trend_wind_power_law,5,-511.40677256066726,7.93542468960942,5.727178439489165,2.6645352591003757e-15,12.386426064589955,2.4554673964052482,False,log
