,mean,sd,hdi_2.5%,hdi_97.5%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
alpha,8.463,2.754,3.235,13.875,0.034,0.027,6387.0,6624.0,1.0
economic_coef,0.521,0.107,0.317,0.738,0.001,0.001,5794.0,6268.0,1.0
pressure_coef,-3.255,2.526,-8.138,1.618,0.031,0.024,6532.0,6602.0,1.0
modelled_wind_coef,0.111,1.812,-3.527,3.559,0.024,0.019,5559.0,5842.0,1.0
wind_coef_residual,-0.415,0.976,-2.345,1.448,0.01,0.01,8916.0,7204.0,1.0
trend_coef,0.033,0.009,0.015,0.051,0.0,0.0,5937.0,6003.0,1.0
ib_coef,2.207,0.819,0.675,3.853,0.011,0.009,5634.0,6069.0,1.0
sigma,1.838,0.086,1.673,2.008,0.001,0.001,9088.0,6767.0,1.0
