,mean,sd,hdi_2.5%,hdi_97.5%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
alpha,2.332,1.036,0.332,4.422,0.017,0.011,3913.0,4914.0,1.0
economic_coef,-0.399,0.108,-0.601,-0.181,0.002,0.001,3571.0,4491.0,1.0
modelled_wind_coef,5.236,0.421,4.43,6.072,0.005,0.005,5960.0,5810.0,1.0
wind_coef_residual,0.067,0.965,-1.883,1.879,0.011,0.01,7618.0,6587.0,1.0
trend_coef,0.028,0.009,0.01,0.046,0.0,0.0,3869.0,4609.0,1.0
sigma,1.851,0.085,1.691,2.023,0.001,0.001,7222.0,6058.0,1.0
