,mean,sd,hdi_2.5%,hdi_97.5%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
alpha,2.181,1.076,-0.049,4.135,0.017,0.011,4068.0,5005.0,1.0
economic_coef,-0.4,0.107,-0.618,-0.2,0.002,0.001,3873.0,4900.0,1.0
modelled_wind_coef,5.199,0.439,4.368,6.079,0.005,0.005,7243.0,6151.0,1.0
wind_coef_residual,0.005,0.988,-1.912,1.951,0.011,0.01,8081.0,6779.0,1.0
trend_coef,0.028,0.009,0.01,0.046,0.0,0.0,4417.0,6120.0,1.0
season_sin_coef,-0.198,0.464,-1.096,0.721,0.006,0.004,5704.0,6338.0,1.0
season_cos_coef,-0.143,0.399,-0.914,0.65,0.005,0.004,5983.0,6578.0,1.0
sigma,1.858,0.085,1.703,2.033,0.001,0.001,7880.0,7184.0,1.0
