,mean,sd,hdi_2.5%,hdi_97.5%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
alpha,9.585,2.76,4.101,14.911,0.042,0.029,4314.0,5569.0,1.0
economic_coef,0.547,0.115,0.325,0.771,0.002,0.001,5022.0,6060.0,1.0
pressure_coef,-5.88,2.511,-10.899,-0.978,0.037,0.026,4623.0,5873.0,1.0
tides_coef,-0.001,0.004,-0.007,0.007,0.0,0.0,8720.0,6912.0,1.0
wind_speed_coef,4.16,0.443,3.318,5.065,0.005,0.004,7024.0,6370.0,1.0
trend_coef,0.032,0.01,0.012,0.051,0.0,0.0,4911.0,6105.0,1.0
sigma,1.931,0.089,1.767,2.118,0.001,0.001,8151.0,6369.0,1.0
